vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_7d_ma,sp500_30d_ma,sp500_volatility,prev_day_price
48.0,1119.459961,21.684587294577256,10809.85,479.98,20490.57031,0.182343,0.05,4,245.1267138,94.76786804,1199.380005,1230.3599852857144,1300.9583334000001,61.470131784524064,1199.380005
35.06,1172.530029,21.58474551584273,11239.77,431.41,19330.69922,0.178334,0.03,4,245.1267138,63.13661575,1119.459961,1213.2528424285715,1297.3726685000001,57.9268134271248,1119.459961
42.99,1120.76001,22.33631123477341,10719.94,396.3,19783.66992,0.173481,0.02,4,245.1267138,44.1140976,1172.530029,1189.5128522857142,1291.5090007,56.73493913781332,1172.530029
39.0,1172.640015,22.027549931288057,11143.31,393.19,19595.14063,0.167782,0.03,4,245.1267138,91.38117981,1120.76001,1177.8828474285713,1287.0166667333333,49.13580449685587,1120.76001
36.36,1178.810059,22.453217276250545,11269.02,228.03,19620.00977,0.161235,0.02,4,245.1267138,69.30058289,1172.640015,1166.235717857143,1282.2890015333332,33.511335467119714,1172.640015
31.87,1204.48999,22.175546889083883,11482.9,188.12,20260.09961,0.136567,0.02,4,245.1267138,131.0565796,1178.810059,1166.8671527142856,1277.7829997333333,34.28775535096119,1178.810059
32.85,1192.76001,22.346922186815245,11405.93,187.8,20212.08008,0.126776,0.03,4,245.1267138,54.51060867,1204.48999,1165.9214391428573,1272.9456665666667,33.319150843510336,1204.48999
31.58,1193.890015,22.20221686063294,11410.21,171.28,20289.0293,0.11621,0.01,4,245.1267138,38.83432007,1192.76001,1176.5543039999998,1268.1013347,27.365313983099686,1192.76001
42.67,1140.650024,21.89723603087153,10990.58,308.52,20016.26953,0.104865,0.01,4,245.1267138,109.4460678,1193.890015,1172.0000175714285,1261.0156697999998,30.607445486597022,1193.890015
43.05,1123.530029,22.365666460676785,10817.65,336.37,19399.91992,0.0927355,0.02,4,245.1267138,119.6489868,1140.650024,1172.3957345714284,1253.6733358,29.842920958120573,1140.650024
42.44,1123.819946,22.416357161561713,10854.65,226.72,19486.86914,0.0510438,0.01,4,245.1267138,143.4576569,1123.530029,1165.421439,1247.1510009999997,35.03013359775705,1123.530029
36.27,1162.349976,22.3353342866815,11176.76,244.13,19875.5293,0.034627,0.01,4,245.1267138,197.7050171,1123.819946,1163.0699985714286,1242.1079997000002,34.530506787699714,1123.819946
35.9,1177.599976,22.39385717272148,11320.71,227.38,19466.78906,0.0168484,0.02,4,245.1267138,159.7334595,1162.349976,1159.228568,1237.4373332,30.40379314706796,1162.349976
39.76,1159.27002,22.472190871561278,11149.82,255.05,19752.48047,-0.002299,0.01,4,245.1267138,109.6876678,1177.599976,1154.4442837142856,1232.4506673666667,26.651336142743848,1177.599976
35.59,1176.800049,22.339742916410195,11284.54,244.4,19582.88086,-0.0228228,0.01,4,245.1267138,93.75191498,1159.27002,1152.00286,1227.8060018333333,22.963206025210027,1159.27002
32.28,1210.079956,22.165011461345255,11539.25,177.54,19865.10938,-0.0922622,0.02,4,245.1267138,125.1712494,1176.800049,1161.9214217142858,1224.6273356666668,30.87412647867585,1176.800049
32.89,1212.920044,22.243341247242785,11559.95,182.09,20204.16992,-0.117429,0.01,4,245.1267138,61.34384537,1210.079956,1174.6914238571428,1220.8336711333332,30.83482844751673,1210.079956
31.62,1218.890015,22.38488624849833,11613.53,229.74,20534.84961,-0.143544,0.02,4,245.1267138,91.10472107,1212.920044,1188.2728622857142,1217.2686727666664,25.096944646203287,1212.920044
31.82,1204.420044,22.287792154039156,11493.57,178.11,20585.33008,-0.170617,0.02,4,204.6297911,90.6063385,1218.890015,1194.282872,1212.6226725999998,22.785352422185905,1218.890015
33.92,1173.969971,22.205265754471725,11240.26,174.66,20212.91016,-0.195404,0.02,4,204.6297911,105.2722778,1204.420044,1193.7642998571428,1206.9210043,23.26458760518802,1204.420044
37.0,1165.23999,22.35328646468185,11139.3,217.42,19710.5,-0.270552,0.02,4,204.6297911,138.5649261,1173.969971,1194.6171527142856,1201.1813355,21.856103734154335,1173.969971
33.38,1198.619995,22.214154420421394,11414.86,166.32,20048.0,-0.282709,0.02,4,204.6297911,87.8470993,1165.23999,1197.734287857143,1196.7373373,20.39891117901348,1165.23999
34.32,1185.900024,22.21957312468221,11295.81,173.04,19912.82031,-0.29218,0.02,4,204.6297911,99.44561768,1198.619995,1194.2800118571429,1192.7710042666665,20.003347986829585,1198.619995
38.52,1154.22998,22.246354698677123,10992.13,228.17,19866.63086,-0.29897,0.01,4,204.6297911,90.50731659,1185.900024,1185.8957169999999,1187.8896687999998,22.96839508180601,1185.900024
38.59,1162.27002,22.36585802210615,11061.12,197.16,19030.53906,-0.304255,0.01,4,204.6297911,110.1566467,1154.22998,1177.8071462857145,1183.5560018333333,19.047563538968085,1154.22998
36.91,1172.869995,22.26685663929377,11105.85,189.98,19030.53906,-0.302303,0.01,4,204.6297911,111.9842911,1162.27002,1173.2999964285716,1179.7536703,15.00436825199976,1162.27002
34.6,1188.680054,22.330048226799388,11246.73,192.6,19045.43945,-0.298657,0.01,4,204.6297911,78.36181641,1172.869995,1175.4014368571427,1177.5746704666667,16.103681471949617,1172.869995
31.97,1209.109985,22.22282861392321,11433.18,172.08,19181.5,-0.293317,0.01,4,204.6297911,85.37545776,1188.680054,1181.668579,1175.8670044333335,19.63858049392315,1188.680054
30.98,1216.01001,22.38128246281486,11509.09,425.9,19455.31055,-0.28628,0.01,4,204.6297911,72.69947815,1209.109985,1184.152866857143,1176.3983398999999,22.959473856197906,1209.109985
32.73,1204.089966,22.171170216807912,11401.01,157.58,18917.94922,-0.255364,0.01,4,204.6297911,56.62509155,1216.01001,1186.75143,1176.5553386,24.186746680152254,1216.01001
32.86,1202.089966,22.18550451904539,11408.66,157.06,19014.80078,-0.242323,0.01,4,204.6297911,70.64717865,1204.089966,1193.5885708571427,1179.3096721,19.83428345330991,1204.089966
37.32,1166.76001,22.276884438753275,11124.84,221.86,18824.16992,-0.227973,0.01,4,204.6297911,102.0876312,1202.089966,1194.229998,1179.1173381333333,18.69239082734964,1202.089966
41.35,1129.560059,22.625841910423674,10733.83,306.17,17911.94922,-0.21231,0.0,4,204.6297911,84.1607666,1166.76001,1188.0428642857144,1179.4106731,30.425920325627214,1166.76001
41.25,1136.430054,22.453137491209148,10771.48,223.14,17668.83008,-0.195327,0.01,4,204.6297911,93.08572388,1129.560059,1180.5785785714286,1178.2036744,36.11990912745523,1129.560059
39.02,1162.949951,22.284107866547238,11043.86,225.62,17407.80078,-0.135708,0.02,4,204.6297911,73.34098053,1136.430054,1173.984288,1177.6750041333332,34.205802852074925,1136.430054
37.71,1175.380005,22.436726771172054,11190.69,212.7,18130.55078,-0.112013,0.01,4,204.6297911,86.86112976,1162.949951,1168.1800015714286,1176.7046712999997,28.92571008128197,1162.949951
41.08,1151.060059,22.28936191627365,11010.9,172.41,18011.06055,-0.0862793,0.02,4,204.6297911,55.84939957,1175.380005,1160.6043005714287,1175.3146729333334,24.569657408870977,1175.380005
38.84,1160.400024,22.388278465577542,11153.98,191.34,18011.06055,-0.058496,0.02,4,204.6297911,93.68878174,1151.060059,1154.6485945714287,1174.1983399000003,16.596669577019448,1151.060059
42.96,1131.420044,22.208679025075362,10913.38,213.2,17592.41016,-0.0286524,0.02,4,204.6297911,68.40110016,1160.400024,1149.600028,1173.8906739000001,17.640671062798887,1160.400024
45.45,1099.22998,22.45851491779125,10655.3,242.87,16822.15039,0.0618013,0.02,4,159.73957,92.01576996,1131.420044,1145.2671595714287,1173.0806722666666,25.401065560133194,1131.420044
40.82,1123.949951,22.035555682368468,10808.71,267.44,16250.26953,0.0887409,0.01,4,159.73957,73.61261749,1099.22998,1143.4842877142858,1173.0850057666664,26.53727978877158,1099.22998
37.81,1144.030029,21.643795571938174,10939.95,226.44,16250.26953,0.114142,0.0,4,159.73957,66.10445404,1123.949951,1140.7814417142856,1172.4743408666666,25.15157868612233,1123.949951
36.27,1164.969971,22.352178872268663,11123.33,190.04,17172.2793,0.138015,0.01,4,159.73957,86.47265625,1144.030029,1139.294294,1172.0533407,22.97881115189482,1144.030029
36.2,1155.459961,22.442522711558528,11103.12,188.08,17707.00977,0.160368,0.01,4,159.73957,74.47611237,1164.969971,1139.9228514285714,1171.9263387333333,23.410412726531526,1164.969971
33.02,1194.890015,22.215450573548615,11433.18,144.27,17711.06055,0.217512,0.01,4,159.73957,55.35139084,1155.459961,1144.849993,1172.5293376,30.877235277448385,1155.459961
32.86,1195.540039,22.210423114897694,11416.3,133.36,18141.58984,0.232096,0.02,4,159.73957,85.24990845,1194.890015,1154.0099922857141,1172.0446736999997,35.407626474187495,1194.890015
31.26,1207.25,22.401363765663984,11518.85,188.13,18329.46094,0.244309,0.02,4,159.73957,137.2508545,1195.540039,1169.4414237142857,1171.8556722333333,30.79216680441569,1195.540039
30.7,1203.660034,22.213079770452435,11478.13,143.99,18757.81055,0.254158,0.02,4,159.73957,135.989624,1207.25,1180.8285784285713,1171.3480062,25.438531704967822,1207.25
28.24,1224.579956,22.138315279595332,11644.49,133.57,18501.78906,0.261645,0.02,4,159.73957,73.91124725,1203.660034,1192.335710857143,1172.0200032666664,24.206970394490984,1203.660034
33.39,1200.859985,22.182043637327155,11397.0,140.36,18873.99023,0.270997,0.04,3,159.73957,96.44184113,1224.579956,1197.4628557142858,1172.9163370666668,21.038182451239237,1224.579956
31.56,1225.380005,22.300215681231666,11577.05,201.41,18076.46094,0.271122,0.04,3,159.73957,114.3579178,1200.859985,1207.4514334285716,1174.9210042333334,12.73023298877934,1200.859985
34.44,1209.880005,22.3014999350542,11504.62,169.58,18309.2207,0.269924,0.03,3,159.73957,51.13114548,1225.380005,1209.5928605714287,1175.2963379,11.462705811852862,1225.380005
34.78,1215.390015,22.30641932072793,11541.78,166.1,17983.09961,0.267402,0.03,3,159.73957,72.08696747,1209.880005,1212.4285714285713,1176.2793376,9.731376744563336,1209.880005
31.32,1238.25,22.328850334705436,11808.79,264.0,18025.7207,0.263554,0.02,3,159.73957,110.5272903,1215.390015,1216.857142857143,1179.0800049333334,13.359397548859938,1215.390015
29.26,1254.189941,22.18405987943838,11913.62,161.87,18771.82031,0.243502,0.02,4,159.73957,96.52515411,1238.25,1224.075701,1182.1440023,17.914901062926887,1238.25
32.22,1229.050049,22.22154199480635,11706.62,161.45,18968.19922,0.23325,0.01,4,159.73957,82.53282928,1254.189941,1224.7142857142858,1184.0166707666665,18.015259330290153,1254.189941
29.86,1242.0,22.30708435766801,11869.04,183.73,19066.53906,0.221118,0.02,4,159.73957,64.39116669,1229.050049,1230.591430714286,1185.7940023,15.466522097574858,1229.050049
25.46,1284.589966,22.574490040051472,12208.55,251.64,19688.69922,0.207101,0.02,4,159.73957,53.9725914,1242.0,1239.0499965714284,1188.3100016666665,25.24259407984462,1242.0
24.53,1285.089966,22.235463508425877,12231.11,163.62,20019.24023,0.191193,0.01,4,159.73957,51.45736313,1284.589966,1249.7942767142856,1190.6126668666666,26.72029447651093,1284.589966
29.96,1253.300049,22.184252464005016,11955.01,185.79,19864.86914,0.131902,0.01,4,159.73957,82.7108078,1285.089966,1255.209995857143,1192.2530029666668,22.012011644566414,1285.089966
34.77,1218.280029,22.45413169002605,11657.96,218.29,19369.96094,0.108048,0.01,4,166.3390151,80.110466,1253.300049,1252.357142857143,1192.7926717333332,25.58118299571346,1253.300049
32.74,1237.900024,22.1368178111553,11836.04,154.14,19733.71094,0.0856977,0.01,4,166.3390151,37.60396957,1218.280029,1250.0300118571429,1195.1640055333332,26.121899836918093,1218.280029
30.5,1261.150024,22.30206720679142,12044.47,158.17,19242.5,0.0648407,0.01,4,166.3390151,110.4189301,1237.900024,1254.6157225714285,1199.5503377,24.59815892780253,1237.900024
30.16,1253.22998,22.066300338794164,11983.24,126.15,19842.78906,0.0454694,0.01,4,166.3390151,111.4806519,1261.150024,1256.2200054285713,1203.4436685666665,23.99709808115576,1261.150024
29.85,1261.119995,21.955750293793457,12068.39,122.11,19677.89063,-0.00391689,0.01,3,166.3390151,65.59539795,1253.22998,1252.8671524285714,1206.7160033666667,20.799151305593615,1253.22998
27.48,1275.920044,22.08641694735095,12170.18,144.95,19678.4707,-0.0176418,0.01,3,166.3390151,82.42171478,1261.119995,1251.5571635714284,1210.067338,18.604398090693063,1261.119995
36.16,1229.099976,22.262225489750612,11780.94,180.2,20014.42969,-0.0300263,0.01,3,166.3390151,112.7682571,1275.920044,1248.1000102857142,1212.6686685666668,20.38940097214065,1275.920044
32.81,1239.699951,22.110249960375576,11893.79,168.47,18963.89063,-0.0410754,0.01,3,166.3390151,80.246315,1229.099976,1251.1599991428573,1215.3119994666665,16.3816514302786,1229.099976
30.04,1263.849976,21.938231992643914,12153.68,134.52,19137.16992,-0.0507934,0.01,3,166.3390151,66.76000214,1239.699951,1254.867135142857,1219.7263305333333,15.8069583416466,1239.699951
31.13,1251.780029,21.892547812992923,12078.98,119.61,19508.17969,-0.0715126,0.01,3,166.3390151,95.59480286,1263.849976,1253.5285644285716,1224.8113321666667,15.581360248350528,1263.849976
31.22,1257.810059,22.00400521933509,12096.16,145.11,19348.43945,-0.0749714,0.01,3,166.3390151,114.0995483,1251.780029,1254.1828614285714,1229.2733357666666,15.662684073342579,1251.780029
33.51,1236.910034,22.130590013480596,11905.59,166.22,18960.90039,-0.0766284,0.01,3,166.3390151,83.44913483,1257.810059,1250.7242955714285,1232.3693359333333,16.524794678299912,1257.810059
34.51,1216.130005,22.24855010358464,11770.73,169.83,18817.4707,-0.0764845,0.02,3,166.3390151,108.6627579,1236.910034,1242.1828614285714,1234.0746704,16.781237318835586,1236.910034
32.0,1215.650024,22.065506424730426,11796.16,181.24,18491.23047,-0.0745396,0.01,3,166.3390151,109.0685425,1216.130005,1240.2614397142856,1236.0810058333334,19.13394059758442,1216.130005
32.91,1192.97998,22.12200000211302,11547.31,170.96,18225.84961,-0.0574255,0.02,3,166.3390151,111.5631561,1215.650024,1233.587158142857,1236.017338,26.204468507060955,1215.650024
31.97,1188.040039,22.087240455747448,11493.72,148.57,18251.58984,-0.0473378,0.02,3,166.3390151,58.25148392,1192.97998,1222.7571671428573,1235.767338,27.257188655970754,1192.97998
33.98,1161.790039,22.05798791766051,11257.55,152.22,17864.42969,-0.0349757,0.02,3,166.3390151,102.4882813,1188.040039,1209.9014542857144,1234.2520059666667,32.081938669376726,1188.040039
34.47,1158.670044,21.232610365031494,11231.78,87.48,17689.48047,-0.003408,0.02,3,166.3390151,83.16069794,1161.790039,1195.738595,1232.7523396333336,29.157107895211244,1161.790039
32.13,1192.550049,22.08954879923386,11523.01,204.95,18037.81055,0.0601837,0.03,4,166.3390151,105.4183121,1158.670044,1189.4014542857144,1231.6846760666667,22.857477310909047,1158.670044
30.64,1195.189941,22.107721008042734,11555.63,156.95,18256.19922,0.0843877,0.02,4,166.3390151,107.7257767,1192.550049,1186.4100165714285,1231.4956745999998,19.963449401670342,1192.550049
27.8,1246.959961,22.481453010805218,12045.68,286.79,17989.34961,0.109949,0.01,4,166.3390151,84.24638367,1195.189941,1190.8828647142857,1232.2150064666666,29.047400957731526,1195.189941
27.41,1244.579956,22.063170650372477,12020.03,143.7,19002.25977,0.136878,0.01,4,189.3983598,104.0256805,1246.959961,1198.2542898571428,1233.3716715,35.499115890313185,1246.959961
27.52,1244.280029,22.145002146296793,12019.42,150.11,19040.39063,0.162727,0.02,4,189.3983598,104.3079529,1244.579956,1206.288574142857,1234.3346719666667,38.994258229367915,1244.579956
27.84,1257.079956,22.14590659225247,12097.83,153.83,19179.68945,0.233493,0.01,3,189.3983598,97.07157898,1244.280029,1219.9014194285714,1234.9623371666669,37.47397095060563,1244.280029
28.13,1258.469971,22.040807476580316,12150.13,145.92,18942.23047,0.254316,0.01,3,189.3983598,73.94124603,1257.079956,1234.1585518571428,1235.1050048333334,28.110443049646005,1257.079956
28.67,1261.01001,22.148910710727954,12196.37,168.44,19240.58008,0.273703,0.02,3,189.3983598,49.84187698,1258.469971,1243.9385462857142,1236.1703368666667,22.588261361119407,1258.469971
30.59,1234.349976,22.181501718246025,11997.7,165.88,19107.81055,0.291663,0.01,3,189.3983598,87.08116913,1261.01001,1249.532837,1235.9153360666667,9.642085273769759,1261.01001
26.38,1255.189941,22.066289896647575,12184.26,154.25,18586.23047,0.308202,0.01,3,189.3983598,71.65830231,1234.349976,1250.7085484285712,1234.9353352333335,9.776893710619289,1234.349976
25.67,1236.469971,22.004358003486143,12021.39,149.05,18575.66016,0.35021,0.01,3,189.3983598,99.59353638,1255.189941,1249.5499791428572,1233.3146687333333,11.02502733388668,1255.189941
25.41,1225.72998,22.139499995923682,11954.94,171.91,18447.16992,0.362832,0.01,3,189.3983598,89.63418579,1236.469971,1246.8999721428572,1232.3956664333334,14.258153171868033,1236.469971
26.04,1211.819946,22.18148310636653,11823.48,161.24,18354.42969,0.374914,0.01,3,189.3983598,113.0569229,1225.72998,1240.4342564285714,1232.1803303333334,18.502735816631933,1225.72998
25.11,1215.75,22.06098426121106,11868.81,136.93,18026.83984,0.386462,0.0,3,189.3983598,82.23851776,1211.819946,1234.3314034285715,1231.4419962,18.60743224427749,1211.819946
24.29,1219.660034,22.399577043001866,11866.39,389.52,18285.39063,0.39748,0.0,3,189.3983598,118.864563,1215.75,1228.424264,1230.0589965333334,14.925705829588136,1215.75
24.92,1205.349976,22.020679803095664,11766.26,135.17,18070.21094,0.428221,0.01,3,189.3983598,86.15261078,1219.660034,1224.2814068571429,1228.4629964,16.900818589274163,1219.660034
23.22,1241.300049,22.12336201355983,12103.58,165.18,18080.19922,0.438814,0.01,3,189.3983598,180.2485352,1205.349976,1222.2971365714286,1227.8023315333335,13.04199250807625,1205.349976
21.43,1243.719971,21.80812396971981,12107.74,163.25,18416.44922,0.449724,0.01,3,189.3983598,80.14276123,1241.300049,1223.3328508571428,1226.7289957666667,14.555188548688383,1241.300049
21.16,1254.0,21.973812064858283,12169.65,151.61,18378.23047,0.460956,0.01,3,189.3983598,83.38271332,1243.719971,1227.371425142857,1227.5589965666666,18.671182406414058,1243.719971
20.73,1265.329956,21.526983438458025,12294.0,80.42,18629.16992,0.472514,0.01,3,189.3983598,75.76393127,1254.0,1235.0157122857142,1228.4133300666667,21.915116527816785,1254.0
21.91,1265.430054,21.479664774086146,12291.35,95.98,18629.16992,0.518376,0.02,3,189.3983598,68.30036163,1265.329956,1242.1128628571428,1228.4659993333332,22.667567444000376,1265.329956
